"","CLUSTER","lon_cluster","lat_cluster","FREQ","TIME.OF.DAY","MONTH"
"588","25EARLY_MORNING",-9168.60564701984,5659856.72333322,120,"EARLY_MORNING",8
"589","26EARLY_MORNING",-9220.60571651879,5659854.31664251,105,"EARLY_MORNING",8
"590","27EARLY_MORNING",-9452.82005454882,5660158.86656755,171,"EARLY_MORNING",8
"591","28EARLY_MORNING",-8716.95125135819,5660393.25275904,82,"EARLY_MORNING",8
"592","29EARLY_MORNING",-8905.03768543851,5660358.70085121,221,"EARLY_MORNING",8
"593","3EARLY_MORNING",-9450.89362392726,5660367.2826723,1249,"EARLY_MORNING",8
"594","30EARLY_MORNING",-8997.23161575438,5660448.56693678,432,"EARLY_MORNING",8
"595","4EARLY_MORNING",-9831.3443031338,5660498.36562402,28,"EARLY_MORNING",8
"596","5EARLY_MORNING",-9058.83155548955,5660002.74297139,15,"EARLY_MORNING",8
"597","6EARLY_MORNING",-9080.7555646769,5660334.45846939,105,"EARLY_MORNING",8
"598","7EARLY_MORNING",-9297.30422624062,5660512.06468336,266,"EARLY_MORNING",8
"599","8EARLY_MORNING",-9308.4935493992,5660119.14241818,543,"EARLY_MORNING",8
"600","9EARLY_MORNING",-9221.75751623729,5659868.71813573,184,"EARLY_MORNING",8
"601","1EARLY_MORNING",-9338.50245381108,5660200.32977838,804,"EARLY_MORNING",9
"602","10EARLY_MORNING",-9304.1188739751,5660002.76287058,2152,"EARLY_MORNING",9
"603","11EARLY_MORNING",-9368.74647821214,5660374.58181333,935,"EARLY_MORNING",9
"604","12EARLY_MORNING",-8897.55855518259,5660034.43081316,336,"EARLY_MORNING",9
"605","13EARLY_MORNING",-9425.85083329676,5659892.34176627,8304,"EARLY_MORNING",9
"606","14EARLY_MORNING",-9640.88284001792,5659846.70144811,173,"EARLY_MORNING",9
"607","15EARLY_MORNING",-9632.69654388671,5660012.91229472,581,"EARLY_MORNING",9
"608","16EARLY_MORNING",-9996.52694295597,5660293.48460074,17,"EARLY_MORNING",9
"609","17EARLY_MORNING",-8884.38409414991,5660193.27039985,379,"EARLY_MORNING",9
"610","18EARLY_MORNING",-9616.5641537687,5659966.45247784,1683,"EARLY_MORNING",9
"611","19EARLY_MORNING",-9530.3384883429,5659901.09422819,237,"EARLY_MORNING",9
"612","2EARLY_MORNING",-8991.93211537378,5660449.56669924,792,"EARLY_MORNING",9
"613","20EARLY_MORNING",-9458.16188815659,5660352.8481119,3137,"EARLY_MORNING",9
"614","21EARLY_MORNING",-9056.44588734786,5660121.23054834,632,"EARLY_MORNING",9
"615","22EARLY_MORNING",-10519.7659796715,5660036.95565256,4,"EARLY_MORNING",9
"616","23EARLY_MORNING",-9662.67980758549,5659897.90323326,1883,"EARLY_MORNING",9
"617","24EARLY_MORNING",-10157.5862898182,5659781.81491437,14,"EARLY_MORNING",9
"618","25EARLY_MORNING",-9127.7759146519,5660461.16602799,702,"EARLY_MORNING",9
"619","26EARLY_MORNING",-9483.67588022204,5660129.04639258,756,"EARLY_MORNING",9
"620","27EARLY_MORNING",-8918.96799877912,5660352.24275484,763,"EARLY_MORNING",9
"621","28EARLY_MORNING",-9545.75298740955,5659953.45537826,2358,"EARLY_MORNING",9
"622","29EARLY_MORNING",-9301.21106389055,5660108.09104393,653,"EARLY_MORNING",9
"623","3EARLY_MORNING",-9163.87554406958,5660263.53990822,977,"EARLY_MORNING",9
"624","30EARLY_MORNING",-9302.68786636109,5659893.68873453,1349,"EARLY_MORNING",9
"625","4EARLY_MORNING",-8724.09182521495,5660391.68278279,207,"EARLY_MORNING",9
"626","5EARLY_MORNING",-9269.32776695364,5660462.61713984,1265,"EARLY_MORNING",9
"627","6EARLY_MORNING",-8824.90457221258,5660451.6921633,573,"EARLY_MORNING",9
"628","7EARLY_MORNING",-9611.16586487264,5659903.6047154,2695,"EARLY_MORNING",9
"629","8EARLY_MORNING",-9861.35984869748,5660513.12437196,1395,"EARLY_MORNING",9
"630","9EARLY_MORNING",-10078.8997233988,5659247.76589112,20,"EARLY_MORNING",9
"631","1EARLY_MORNING",-9442.75496257746,5660356.23618577,4100,"EARLY_MORNING",10
"632","10EARLY_MORNING",-9546.2199245624,5659955.37259938,3672,"EARLY_MORNING",10
"633","11EARLY_MORNING",-8849.85001747197,5660639.86913044,34,"EARLY_MORNING",10
"634","12EARLY_MORNING",-8497.85577474834,5660026.22758739,94,"EARLY_MORNING",10
"635","13EARLY_MORNING",-9678.31831511366,5659896.1905664,2848,"EARLY_MORNING",10
"636","14EARLY_MORNING",-9993.67450087474,5659005.70450817,74,"EARLY_MORNING",10
"637","15EARLY_MORNING",-9270.33011556953,5660460.17424616,1943,"EARLY_MORNING",10
"638","16EARLY_MORNING",-9860.37037880881,5660512.51547316,1478,"EARLY_MORNING",10
"639","17EARLY_MORNING",-9606.75060729713,5659899.43508009,1918,"EARLY_MORNING",10
"640","18EARLY_MORNING",-9423.60572866388,5660136.34880855,1094,"EARLY_MORNING",10
"641","19EARLY_MORNING",-8765.46038332218,5660406.65326463,299,"EARLY_MORNING",10
"642","2EARLY_MORNING",-9632.42742179775,5659922.71815687,803,"EARLY_MORNING",10
"643","20EARLY_MORNING",-9197.00162966684,5660250.61733716,1408,"EARLY_MORNING",10
"644","21EARLY_MORNING",-8862.73870254898,5660152.55187675,857,"EARLY_MORNING",10
"645","22EARLY_MORNING",-9535.61360694587,5659923.39223926,2321,"EARLY_MORNING",10
"646","23EARLY_MORNING",-9574.63937595459,5659892.64627161,628,"EARLY_MORNING",10
"647","24EARLY_MORNING",-9297.81575361813,5659986.75565444,3102,"EARLY_MORNING",10
"648","25EARLY_MORNING",-9670.36435201953,5659897.38395319,1324,"EARLY_MORNING",10
"649","26EARLY_MORNING",-9572.41057717103,5660302.87039258,58,"EARLY_MORNING",10
"650","27EARLY_MORNING",-9032.33252408936,5660102.0810227,795,"EARLY_MORNING",10
"651","28EARLY_MORNING",-9656.99575936567,5659889.84036018,245,"EARLY_MORNING",10
"652","29EARLY_MORNING",-10020.1205348928,5660185.64023096,23,"EARLY_MORNING",10
"653","3EARLY_MORNING",-9096.85373700832,5660500.77364783,1084,"EARLY_MORNING",10
"654","30EARLY_MORNING",-9429.48162930483,5659896.66651192,13946,"EARLY_MORNING",10
"655","4EARLY_MORNING",-9963.68546216603,5660529.90527599,13,"EARLY_MORNING",10
"656","5EARLY_MORNING",-10046.4980018288,5659733.46407013,15,"EARLY_MORNING",10
"657","6EARLY_MORNING",-9666.1874549012,5659984.69397883,396,"EARLY_MORNING",10
"658","7EARLY_MORNING",-9032.58914152314,5660367.48699102,609,"EARLY_MORNING",10
"659","8EARLY_MORNING",-8925.90454053289,5660401.45194224,910,"EARLY_MORNING",10
"660","9EARLY_MORNING",-9608.2327105432,5659992.50954969,2147,"EARLY_MORNING",10
"661","1EARLY_MORNING",-9442.12173341011,5660363.40167934,1716,"EARLY_MORNING",11
"662","10EARLY_MORNING",-9437.94445249372,5659897.88671082,14257,"EARLY_MORNING",11
"663","11EARLY_MORNING",-9675.73465310383,5659898.01462273,3358,"EARLY_MORNING",11
"664","12EARLY_MORNING",-9858.93655182867,5660509.36453777,1464,"EARLY_MORNING",11
"665","13EARLY_MORNING",-8964.3645714998,5660062.09912234,286,"EARLY_MORNING",11
"666","14EARLY_MORNING",-9337.18532686182,5660200.26673767,661,"EARLY_MORNING",11
"667","15EARLY_MORNING",-9073.86590913832,5660493.59912524,886,"EARLY_MORNING",11
"668","16EARLY_MORNING",-9293.77584538905,5659903.15155891,1263,"EARLY_MORNING",11
"669","17EARLY_MORNING",-9644.96290782951,5659889.44592518,554,"EARLY_MORNING",11
"670","18EARLY_MORNING",-8516.35825327286,5660035.08237484,66,"EARLY_MORNING",11
"671","19EARLY_MORNING",-9611.76136471506,5659994.08230238,1958,"EARLY_MORNING",11
"672","2EARLY_MORNING",-8927.27884149189,5660405.74847176,1136,"EARLY_MORNING",11
"673","20EARLY_MORNING",-9537.98982689849,5659944.89923415,4828,"EARLY_MORNING",11
"674","21EARLY_MORNING",-9308.85553110362,5660003.67315442,1420,"EARLY_MORNING",11
"675","22EARLY_MORNING",-8731.0947135029,5660398.44577252,372,"EARLY_MORNING",11
"676","23EARLY_MORNING",-8851.13996592519,5660136.00027489,836,"EARLY_MORNING",11
"677","24EARLY_MORNING",-9460.01798421931,5660139.396321,650,"EARLY_MORNING",11
"678","25EARLY_MORNING",-9601.42685225367,5659899.30615809,2556,"EARLY_MORNING",11
"679","26EARLY_MORNING",-9094.76667721172,5660150.91486312,806,"EARLY_MORNING",11
"680","27EARLY_MORNING",-9264.88404188455,5660461.5423413,1066,"EARLY_MORNING",11
"681","28EARLY_MORNING",-10232.6586574599,5659558.61168885,132,"EARLY_MORNING",11
"682","29EARLY_MORNING",-9197.67405399528,5660251.55301282,850,"EARLY_MORNING",11
"683","3EARLY_MORNING",-9636.60963640701,5659918.16766115,897,"EARLY_MORNING",11
"684","30EARLY_MORNING",-9950.32210370537,5659948.17580087,15,"EARLY_MORNING",11
"685","4EARLY_MORNING",-10040.9351275788,5660396.85208173,19,"EARLY_MORNING",11
"686","5EARLY_MORNING",-9433.90084991277,5660326.62112093,1456,"EARLY_MORNING",11
"687","6EARLY_MORNING",-9147.94336272572,5659938.25908326,128,"EARLY_MORNING",11
"688","7EARLY_MORNING",-9658.69333558785,5659972.73742414,711,"EARLY_MORNING",11
"689","8EARLY_MORNING",-9304.65817678658,5660102.8377495,985,"EARLY_MORNING",11
"690","9EARLY_MORNING",-9024.66946020961,5660322.81382515,510,"EARLY_MORNING",11
"691","1EARLY_MORNING",-8869.74637433136,5660161.71285301,929,"EARLY_MORNING",12
"692","10EARLY_MORNING",-9544.15829753788,5659901.67486104,694,"EARLY_MORNING",12
"693","11EARLY_MORNING",-9857.80148063247,5660508.80381819,597,"EARLY_MORNING",12
"694","12EARLY_MORNING",-8919.66131254638,5660341.95408187,665,"EARLY_MORNING",12
"695","13EARLY_MORNING",-9084.0898310046,5660305.99588901,369,"EARLY_MORNING",12
"696","14EARLY_MORNING",-9441.92118260139,5660337.80275005,631,"EARLY_MORNING",12
"697","15EARLY_MORNING",-9217.44858984148,5660248.15096484,890,"EARLY_MORNING",12
"698","16EARLY_MORNING",-8727.81501708254,5660411.58428143,267,"EARLY_MORNING",12
"699","17EARLY_MORNING",-9611.00520538038,5659994.3663598,1224,"EARLY_MORNING",12
"700","18EARLY_MORNING",-9531.07989894082,5659948.75310861,1182,"EARLY_MORNING",12
"701","19EARLY_MORNING",-9988.76164875082,5660235.11336981,275,"EARLY_MORNING",12
"702","2EARLY_MORNING",-8980.98856136415,5660073.67214727,737,"EARLY_MORNING",12
"703","20EARLY_MORNING",-9603.31308057578,5659898.31387236,890,"EARLY_MORNING",12
"704","21EARLY_MORNING",-9299.19058641856,5659949.84246709,2146,"EARLY_MORNING",12
"705","22EARLY_MORNING",-9260.65019494061,5660468.91128591,911,"EARLY_MORNING",12
"706","23EARLY_MORNING",-9534.25767843435,5659924.58376852,1959,"EARLY_MORNING",12
"707","24EARLY_MORNING",-9426.62305240206,5659890.60995175,5910,"EARLY_MORNING",12
"708","25EARLY_MORNING",-8848.30703144955,5660119.38181801,980,"EARLY_MORNING",12
"709","26EARLY_MORNING",-8945.13606751824,5660442.27283501,976,"EARLY_MORNING",12
"710","27EARLY_MORNING",-9510.66256231353,5659885.34329496,413,"EARLY_MORNING",12
"711","28EARLY_MORNING",-9654.11196572696,5659963.92376269,815,"EARLY_MORNING",12
"712","29EARLY_MORNING",-9040.99895492308,5660425.29321105,687,"EARLY_MORNING",12
"713","3EARLY_MORNING",-9103.60368215456,5660481.0700678,952,"EARLY_MORNING",12
"714","30EARLY_MORNING",-9516.98313978601,5659982.00075233,342,"EARLY_MORNING",12
"715","4EARLY_MORNING",-8684.81582733919,5660067.44212461,108,"EARLY_MORNING",12
"716","5EARLY_MORNING",-9674.79734296792,5659893.05977175,4252,"EARLY_MORNING",12
"717","6EARLY_MORNING",-9458.37379273963,5660144.41977045,611,"EARLY_MORNING",12
"718","7EARLY_MORNING",-9120.41658236442,5660163.03968264,2322,"EARLY_MORNING",12
"719","8EARLY_MORNING",-9315.84332121245,5660118.60883272,1173,"EARLY_MORNING",12
"720","9EARLY_MORNING",-9554.82328329755,5659948.32015464,1293,"EARLY_MORNING",12
"721","1MORNING",3226840.02074074,-9368.31198333963,1350,"MORNING",1
"722","10MORNING",4873975.07010475,-9409.89214731143,1241,"MORNING",1
"723","11MORNING",6644524.8667111,-9337.66521635713,3001,"MORNING",1
"724","12MORNING",1713838.49139579,-9449.89546286068,523,"MORNING",1
"725","13MORNING",2837641.87319317,-9384.90078503044,1522,"MORNING",1
"726","14MORNING",1701270.55949896,-9445.75446990344,479,"MORNING",1
"727","15MORNING",316812.292429792,-9450.94318516234,1638,"MORNING",1
"728","16MORNING",5215610.11872705,-9351.26995899314,1634,"MORNING",1
"729","17MORNING",680539.96461825,-9432.73146906802,2148,"MORNING",1
"730","18MORNING",1315887.0812357,-9431.83662994655,1748,"MORNING",1
"731","19MORNING",7807776.10114192,-9384.63662030644,613,"MORNING",1
"732","2MORNING",5563188.73797139,-9297.23124838815,1538,"MORNING",1
"733","20MORNING",7256591.14909782,-9428.80199210412,1053,"MORNING",1
"734","21MORNING",3544275.14147018,-9400.71566316368,1442,"MORNING",1
"735","22MORNING",6209682.34972973,-9332.22414556628,1850,"MORNING",1
"736","23MORNING",8980294.76479401,-9458.08959491324,1335,"MORNING",1
"737","24MORNING",3834326.76126126,-9429.42345124541,222,"MORNING",1
"738","25MORNING",9809015.70218475,-9450.31763441131,2609,"MORNING",1
"739","26MORNING",2467512.09233177,-9313.24842767573,639,"MORNING",1
"740","27MORNING",8107427.25140521,-9368.38106105071,1957,"MORNING",1
"741","28MORNING",2440976.14758621,-9412.75711979437,725,"MORNING",1
"742","29MORNING",8533405.76204819,-9390.87610622704,332,"MORNING",1
"743","3MORNING",8526668.89122807,-9396.50311781227,285,"MORNING",1
"744","30MORNING",4197305.15061861,-9351.3220147168,1859,"MORNING",1
"745","4MORNING",5903187.64255576,-9329.93079202991,1659,"MORNING",1
"746","5MORNING",4528663.48368298,-9431.58410591307,858,"MORNING",1
"747","6MORNING",7836908.61592742,-9317.7309291571,992,"MORNING",1
"748","7MORNING",1685770.37704918,-9585.01471125957,305,"MORNING",1
"749","8MORNING",2090230.84733514,-9491.71637271644,1107,"MORNING",1
"750","9MORNING",977502.32486464,-9395.96796359423,2401,"MORNING",1
"751","1MORNING",821618.823483058,-9448.12250561416,1269,"MORNING",2
"752","10MORNING",2635755.01461378,-9115.84298591009,479,"MORNING",2
"753","11MORNING",9342099.42560976,-9398.52272167303,820,"MORNING",2
"754","12MORNING",4535705.08289612,-9442.90334769288,953,"MORNING",2
"755","13MORNING",1117608.50561798,-9352.38754990516,445,"MORNING",2
"756","14MORNING",9366165.49105058,-9406.01031944077,1285,"MORNING",2
"757","15MORNING",5220440.83879972,-9408.98205349223,1433,"MORNING",2
"758","16MORNING",1138639.06856404,-9283.35328485034,773,"MORNING",2
"759","17MORNING",151186.124468731,-9303.0502095978,1647,"MORNING",2
"760","18MORNING",3394572.35299219,-9419.47245283554,1153,"MORNING",2
"761","19MORNING",4016791.21316166,-9298.61271377359,699,"MORNING",2
"762","2MORNING",9696986.51253197,-9436.33151918053,1955,"MORNING",2
"763","20MORNING",8685093.17386723,-9418.26798325955,949,"MORNING",2
"764","21MORNING",1488657.82098765,-9403.2626902076,2592,"MORNING",2
"765","22MORNING",7629426.39101274,-9424.93186933839,1491,"MORNING",2
"766","23MORNING",3028122.24717145,-9402.24380284335,2298,"MORNING",2
"767","24MORNING",10107446.1856876,-9371.84557518949,2138,"MORNING",2
"768","25MORNING",3986806.15034965,-9465.04777003673,858,"MORNING",2
"769","26MORNING",3695218.17910448,-9331.54593530682,335,"MORNING",2
"770","27MORNING",8981995.12236767,-9391.88889765335,1757,"MORNING",2
"771","28MORNING",1149187.61196106,-9451.38143989843,719,"MORNING",2
"772","29MORNING",7065287.59535937,-9446.64494799946,1767,"MORNING",2
"773","3MORNING",6350250.75961538,-9424.62364285341,1456,"MORNING",2
"774","30MORNING",6674132.29280262,-9509.61244800021,1834,"MORNING",2
"775","4MORNING",466117.222698073,-9387.61249947817,2335,"MORNING",2
"776","5MORNING",797736.145584726,-9375.91564611394,419,"MORNING",2
"777","6MORNING",8392732.02481618,-9435.20724205547,1088,"MORNING",2
"778","7MORNING",5854319.90422368,-9416.1853461568,1681,"MORNING",2
"779","8MORNING",2080032.81222135,-9400.56490492422,3813,"MORNING",2
"780","9MORNING",2607547.72778962,-9436.93133722498,1407,"MORNING",2
"781","1MORNING",4368969.52790347,-9439.17827198888,1326,"MORNING",3
"782","10MORNING",6582948.85297185,-9400.47606409559,1918,"MORNING",3
"783","11MORNING",5407334.75635324,-9426.68111402865,3148,"MORNING",3
"784","12MORNING",7317938.09090909,-9351.891669797,726,"MORNING",3
"785","13MORNING",1533879.75846154,-9368.26603901467,650,"MORNING",3
"786","14MORNING",4735769.85043988,-9325.6613884039,682,"MORNING",3
"787","15MORNING",1944612.61349342,-9376.00626501038,1749,"MORNING",3
"788","16MORNING",3941088.32227488,-9313.56129209615,2743,"MORNING",3
"789","17MORNING",4744258.8943299,-9356.85299757967,776,"MORNING",3
"790","18MORNING",3225307.47415186,-9402.78307209483,2476,"MORNING",3
"791","19MORNING",6081589.88157895,-9347.57569778728,988,"MORNING",3
"792","2MORNING",2486255.31047992,-9348.78590781535,3063,"MORNING",3
"793","20MORNING",9044764.17561984,-9398.50333906136,1936,"MORNING",3
"794","21MORNING",9953264.68698752,-9366.69140246025,2805,"MORNING",3
"795","22MORNING",5767548.79410668,-9289.18879919993,2681,"MORNING",3
"796","23MORNING",4398663.34615385,-9402.5417050616,962,"MORNING",3
"797","24MORNING",4727034.47773767,-9388.43456176236,831,"MORNING",3
"798","25MORNING",5051244.9762151,-9393.18909484845,2901,"MORNING",3
"799","26MORNING",1097261.1687209,-9432.98821349943,3651,"MORNING",3
"800","27MORNING",4351790.11210762,-9415.48934495016,223,"MORNING",3
"801","28MORNING",1557512.71610169,-9372.27570133385,1180,"MORNING",3
"802","29MORNING",7064858.17291256,-9325.21432402457,1521,"MORNING",3
"803","3MORNING",8468198.0251046,-9407.86189339897,3824,"MORNING",3
"804","30MORNING",1579934.67692308,-9434.00624752047,1885,"MORNING",3
"805","4MORNING",4380056.27764423,-9388.60565942161,832,"MORNING",3
"806","5MORNING",4717339.13630406,-9447.52590169235,763,"MORNING",3
"807","6MORNING",9417723.3585281,-9357.03245697433,2011,"MORNING",3
"808","7MORNING",368410.850939329,-9356.46536405266,3247,"MORNING",3
"809","8MORNING",7790634.39357602,-9344.22430934209,2335,"MORNING",3
"810","9MORNING",4699676.98053528,-9377.38892314537,411,"MORNING",3
"811","1MORNING",4288508.45666667,-9333.54983712868,1500,"MORNING",4
"812","10MORNING",7344526.82246377,-9403.64685231274,552,"MORNING",4
"813","11MORNING",412966.613654619,-9411.75035913191,1245,"MORNING",4
"814","12MORNING",9091684.7199582,-9363.84761569029,957,"MORNING",4
"815","13MORNING",3740101.73044693,-9361.99312246836,716,"MORNING",4
"816","14MORNING",1213473.16967333,-9410.08252490488,2051,"MORNING",4
"817","15MORNING",9480560.72380952,-9142.00802835522,210,"MORNING",4
"818","16MORNING",3444345.24654832,-9300.02583652334,507,"MORNING",4
"819","17MORNING",7092419.27564895,-9333.59078339199,809,"MORNING",4
"820","18MORNING",7973486,-9465.39215271658,103,"MORNING",4
"821","19MORNING",5804040.52316076,-9359.08221861898,367,"MORNING",4
"822","2MORNING",7737110.21507761,-9316.70393653964,451,"MORNING",4
"823","20MORNING",6758339.23625255,-9356.84091844709,491,"MORNING",4
"824","21MORNING",5443275.4097646,-9347.54106527362,1147,"MORNING",4
"825","22MORNING",6098863.14616096,-9308.21572729963,1081,"MORNING",4
"826","23MORNING",7727709.44036697,-9430.54896997559,545,"MORNING",4
"827","24MORNING",3436370.40052356,-9424.57664096174,382,"MORNING",4
"828","25MORNING",4904016.63122311,-9295.16821309307,1627,"MORNING",4
"829","26MORNING",3124862.45053004,-9358.55566614985,566,"MORNING",4
"830","27MORNING",9454160.80555556,-9304.17992292921,252,"MORNING",4
"831","28MORNING",7976324.9375,-9476.00135420705,128,"MORNING",4
"832","29MORNING",8739872.22178988,-9353.37787953606,514,"MORNING",4
"833","3MORNING",9467576.26153846,-9482.67049211431,390,"MORNING",4
"834","30MORNING",2397917.94893861,-9386.24860257616,1743,"MORNING",4
"835","4MORNING",10020356.6906122,-9435.86788352175,1225,"MORNING",4
"836","5MORNING",6397000.93155893,-9245.37335606124,263,"MORNING",4
"837","6MORNING",8458646.03164557,-9432.73996888905,474,"MORNING",4
"838","7MORNING",6389644.91208791,-9501.79834771307,273,"MORNING",4
"839","8MORNING",6394185.32867133,-9224.81938303959,286,"MORNING",4
"840","9MORNING",5794867.80632411,-9368.89624539707,253,"MORNING",4
"841","1MORNING",4919282.05426357,-9422.34252754751,516,"MORNING",5
"842","10MORNING",7983513.34836066,-9431.13568570297,244,"MORNING",5
"843","11MORNING",6418545.67403846,-9393.60789653334,1040,"MORNING",5
"844","12MORNING",1209314.48863636,-9523.42158801464,88,"MORNING",5
"845","13MORNING",9704436.04333333,-9338.43796440465,300,"MORNING",5
"846","14MORNING",3137903.54166667,-9604.32197174034,72,"MORNING",5
"847","15MORNING",3756508.96875,-9378.22370237175,96,"MORNING",5
"848","16MORNING",3135462.90740741,-9202.31904550988,54,"MORNING",5
"849","17MORNING",4436515.22868217,-9201.40956768639,258,"MORNING",5
"850","18MORNING",10234486.0943396,-9282.76886258634,265,"MORNING",5
"851","19MORNING",1616571.34384858,-9316.14508018505,317,"MORNING",5
"852","2MORNING",1205854.26213592,-9244.65659755756,103,"MORNING",5
"853","20MORNING",1214523.57837838,-9206.66538455692,185,"MORNING",5
"854","21MORNING",3751251.22580645,-9572.15016645752,62,"MORNING",5
"855","22MORNING",4427402.69827586,-9293.2867853742,116,"MORNING",5
"856","23MORNING",3140742.35849057,-9318.42635128153,159,"MORNING",5
"857","24MORNING",8985095.06081081,-9325.52332051676,148,"MORNING",5
"858","25MORNING",4118986.08695652,-9212.14699507418,161,"MORNING",5
"859","26MORNING",3754898.16806723,-9100.6624543104,119,"MORNING",5
"860","27MORNING",729491.438979964,-9278.33645704821,549,"MORNING",5
"861","28MORNING",5657504.2359736,-9350.26170277243,606,"MORNING",5
"862","29MORNING",7235002.63593005,-9356.04989996198,629,"MORNING",5
"863","3MORNING",2734083.07407407,-9439.09512599343,27,"MORNING",5
"864","30MORNING",2737860.37815126,-9342.78876838116,119,"MORNING",5
"865","4MORNING",2731477.28421053,-9221.41419109013,95,"MORNING",5
"866","5MORNING",2732960.24590164,-9504.73273978513,61,"MORNING",5
"867","6MORNING",8235302.85990338,-9394.66846347636,207,"MORNING",5
"868","7MORNING",2147761.90027701,-9307.29799415047,361,"MORNING",5
"869","8MORNING",3746888.875,-9324.64538535389,72,"MORNING",5
"870","9MORNING",3451577.27760252,-9334.91984051022,317,"MORNING",5
"871","1MORNING",8814760.47391787,-9421.79962296568,901,"MORNING",6
"872","10MORNING",7113396.26486486,-9443.36131261985,370,"MORNING",6
"873","11MORNING",283709.738738739,-9240.49960253087,333,"MORNING",6
"874","12MORNING",5469210.74754098,-9392.6844635065,305,"MORNING",6
"875","13MORNING",2011174.54460094,-9223.13589676,213,"MORNING",6
"876","14MORNING",7759116.39097744,-9434.12988836042,133,"MORNING",6
"877","15MORNING",7987808.77616279,-9398.23453677427,344,"MORNING",6
"878","16MORNING",6782734.85209713,-9337.47992052643,453,"MORNING",6
"879","17MORNING",2007498.6509434,-9456.42998128145,212,"MORNING",6
"880","18MORNING",9493878.84375,-9488.8233268014,288,"MORNING",6
"881","19MORNING",2351279.95102041,-9343.29334695831,245,"MORNING",6
"882","2MORNING",7992310.85635359,-9462.59740415129,181,"MORNING",6
"883","20MORNING",10056157.3013245,-9347.99186949723,604,"MORNING",6
"884","21MORNING",1626227.64655172,-9305.99069616953,348,"MORNING",6
"885","22MORNING",6124547.85267857,-9433.44295836261,224,"MORNING",6
"886","23MORNING",2747525.54453782,-9311.0196416776,595,"MORNING",6
"887","24MORNING",3296661.77074689,-9294.55587047694,964,"MORNING",6
"888","25MORNING",1221676.71621622,-9355.0019809733,222,"MORNING",6
"889","26MORNING",7995801.15770609,-9129.85084357634,279,"MORNING",6
"890","27MORNING",741833.941548183,-9344.43808884793,633,"MORNING",6
"891","28MORNING",7750083.27777778,-9217.57901303424,90,"MORNING",6
"892","29MORNING",5823262.42628205,-9380.89132086997,312,"MORNING",6
"893","3MORNING",4127762.88480392,-9431.87378732333,408,"MORNING",6
"894","30MORNING",2357261.49582173,-9308.82024760624,359,"MORNING",6
"895","4MORNING",4442280.46041056,-9367.45783976377,341,"MORNING",6
"896","5MORNING",7364630.75223214,-9299.47111303244,448,"MORNING",6
"897","6MORNING",5462082.23255814,-9385.33444641646,172,"MORNING",6
"898","7MORNING",3762790.51219512,-9354.07967316494,328,"MORNING",6
"899","8MORNING",6415962.57564576,-9447.03582445206,271,"MORNING",6
"900","9MORNING",4954715.01808067,-9377.9311770806,719,"MORNING",6
"901","1MORNING",8217606.3902439,-9306.46158551045,123,"MORNING",7
"902","10MORNING",5119499.04,-9235.08060075973,275,"MORNING",7
"903","11MORNING",8495578.11363636,-9190.34610742697,352,"MORNING",7
"904","12MORNING",4143095.87772926,-9396.67689062709,229,"MORNING",7
"905","13MORNING",7370110.42307692,-9204.73211487487,78,"MORNING",7
"906","14MORNING",1636403.95940959,-9262.30868099078,271,"MORNING",7
"907","15MORNING",6788600.76760563,-9276.36075409288,142,"MORNING",7
"908","16MORNING",7765117.57861635,-9384.61626962989,159,"MORNING",7
"909","17MORNING",1052042.30851064,-9285.8742502524,376,"MORNING",7
"910","18MORNING",7376642.79007634,-9192.8151153123,262,"MORNING",7
"911","19MORNING",7124176.1314554,-9278.25008921646,213,"MORNING",7
"912","2MORNING",2129242.29419036,-9158.71969431239,809,"MORNING",7
"913","20MORNING",2757015.57959184,-9356.13179055781,245,"MORNING",7
"914","21MORNING",8772576.68510638,-9329.74815584723,235,"MORNING",7
"915","22MORNING",4794079.19082126,-9243.26680550637,414,"MORNING",7
"916","23MORNING",4137529.66190476,-9382.23178607369,210,"MORNING",7
"917","24MORNING",417376.807588076,-9414.80143914005,369,"MORNING",7
"918","25MORNING",8000132.19917012,-9343.22915310887,241,"MORNING",7
"919","26MORNING",10032746.164486,-9289.2510532779,535,"MORNING",7
"920","27MORNING",6423034.67054264,-9243.05196121335,258,"MORNING",7
"921","28MORNING",6795017.85167464,-9018.97009788638,209,"MORNING",7
"922","29MORNING",3771096.57539683,-9171.00316114078,252,"MORNING",7
"923","3MORNING",6134437.6440678,-9249.74425133369,118,"MORNING",7
"924","30MORNING",9502379.77232143,-9301.65251708767,448,"MORNING",7
"925","4MORNING",4453839.80058651,-9119.21182192418,341,"MORNING",7
"926","5MORNING",3334825.64566929,-9183.26555209292,508,"MORNING",7
"927","6MORNING",5645878.36548223,-9322.43110192743,394,"MORNING",7
"928","7MORNING",7118645.5212766,-9321.15965427072,188,"MORNING",7
"929","8MORNING",6129817.77852349,-9279.52693951854,149,"MORNING",7
"930","9MORNING",9136083.59935897,-9299.29832228286,312,"MORNING",7
"931","1MORNING",8502305.11897106,-9349.59865500978,311,"MORNING",8
"932","10MORNING",9748300.77586207,-9240.98624640999,406,"MORNING",8
"933","11MORNING",10262991.7081712,-9227.72412953384,257,"MORNING",8
"934","12MORNING",2765142.96566524,-9262.20217985811,233,"MORNING",8
"935","13MORNING",5197516.36681223,-9222.87595490927,458,"MORNING",8
